period,District,site,site_id,partner,latitude,longitude,admissions_SAM,relapses_SAM,readmissions_SAM,upgrades_SAM,downgrades_SAM,defaulters_SAM,successful_SAM,tot_discharges_SAM,perc_recovered_SAM,perc_nonresponding_SAM,perc_defaulters_SAM,admissions_MAM,relapses_MAM,readmissions_MAM,defaulters_MAM,successful_MAM,tot_discharges_MAM,perc_recovered_MAM,perc_nonresponding_MAM,perc_defaulters_MAM,malaria,pneumonia,cholera,IYCF
June,Elbarde,Salkudhooble - Mobile Clinics,SNS9,ACF,4.90952,43.99175,109,0,0,0,0,10,2,12,17,0,83,229,0,0,0,7,7,100,0,0,0,0,0,54
June,Erigavo ,Madare - Mobile OTP/TSFP,SNS33,CARE,10.2722,47.3508,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
June,Ufeyn ,Tuulo Miro - Mobile OTP/TSFP,SNS34,CARE,10.6568,49.6343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
June,Ufeyn ,Ufeyn MCH  - Mobile OTP/TSFP,SNS35,CARE,10.652623,49.756343,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,13,13,100,0,0,0,0,0,17
June,Ufeyn ,Bali doog - Mobile OTP/TSFP,SNS36,CARE,10.84771,49.4595,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,17,100,0,0,0,0,0,20
June,Ufeyn ,Jedaal  - Mobile OTP/TSFP,SNS37,CARE,10.209927,49.507984,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,11,100,0,0,0,0,0,18
June,Ufeyn ,Kob dhexaad  - Mobile OTP/TSFP,SNS38,CARE,10.656162,49.49925,2,0,0,0,0,0,2,2,100,0,0,21,0,0,0,25,25,100,0,0,0,0,0,22
June,Ufeyn ,Tasjiic - Mobile OTP/TSFP,SNS39,CARE,10.862348,49.457768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Ufeyn ,Geeso Qabad - Mobile OTP/TSFP,SNS40,CARE,10.924473,49.256889,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,18,18,100,0,0,0,0,0,48
June,Ufeyn ,Xabley - Mobile OTP/TSFP,SNS41,CARE,11.233128,48.97415,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,100,0,0,0,0,0,16
June,Qardho,Yaka - Mobile OTP/TSFP ,SNS42,CARE,9.220501,49.121127,1,0,0,0,0,1,1,2,50,0,50,12,0,1,4,7,11,64,0,36,0,0,0,10
June,Qardho,Shaxda - Mobile OTP/TSFP ,SNS43,CARE,9.175989,48.907055,2,0,0,0,0,3,1,4,25,0,75,11,0,2,0,0,0,0,0,0,0,0,0,12
June,Qardho,Habaalreer. - Mobile OTP/TSFP ,SNS44,CARE,9.830113,49.372339,1,0,0,0,0,1,0,1,0,0,100,20,0,0,2,0,2,0,0,100,0,0,0,9
June,Qardho,Shire - Mobile OTP/TSFP ,SNS45,CARE,9.088625,49.212996,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,4,7,57,0,43,0,0,0,6
June,Qardho,Farjeerin - Mobile OTP/TSFP ,SNS46,CARE,10.82726,49.53718,0,0,0,0,0,1,0,1,0,0,100,2,0,0,0,1,1,100,0,0,0,0,0,6
June,ceelbuh,Yube - Mobile OTP/TSFP,SNS47,CARE,10.745042,47.927658,11,0,0,0,0,0,0,0,0,0,0,55,0,0,1,7,8,88,0,13,0,0,0,0
June,Badhdan,Badhdan - Mobile TSFP,SNS48,CARE,10.63438,48.56123,1,0,0,0,0,0,2,2,100,0,0,14,0,0,0,3,3,100,0,0,0,0,0,0
June,Badhdan,Mindigale  - Mobile OTP/TSFP,SNS49,CARE,10.682018,48.672193,4,0,0,0,0,0,3,3,100,0,0,18,0,0,0,6,6,100,0,0,0,0,0,0
June,Badhdan,Rad - Mobile OTP/TSFP,SNS50,CARE,10.711838,48.562524,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
June,Badhdan,Hadaaftimo  - Mobile OTP/TSFP,SNS51,CARE,10.767246,48.107267,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,3,6,50,0,50,0,0,0,0
June,Badhdan,Cawsane - Mobile OTP/TSFP,SNS52,CARE,10.582949,48.80709,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
June,Badhdan,Jiicanyo - Mobile OTP/TSFP,SNS53,CARE,10.39898,48.38858,1,0,0,0,0,0,1,1,100,0,0,5,0,0,0,3,3,100,0,0,0,0,0,0
June,Erigavo ,Daysoole - Mobile OTP/TSFP,SNS539,CARE,10.3921,47.4839,7,0,0,0,0,0,1,1,100,0,0,5,0,0,0,2,2,100,0,0,0,0,0,
June,Badhdan,Xarka dheere - Mobile OTP/TSFP,SNS54,CARE,10.4042,48.4648,0,0,0,0,0,0,2,2,100,0,0,2,0,0,0,1,1,100,0,0,0,0,0,0
June,Erigavo ,Dalsan  - Mobile OTP/TSFP,SNS540,CARE,10.1514,47.4252,5,0,0,0,0,0,2,2,100,0,0,6,0,0,0,4,4,100,0,0,0,0,0,
June,Bossasso,Kalabayr  - Mobile TSFP,SNS541,CARE,10.829949,49.2538,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,19,19,100,0,0,0,0,0,33
June,Bossasso,Karim - Mobile TSFP,SNS542,CARE,10.982399,49.2186,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,8,100,0,0,0,0,0,24
June,Bossasso,Laag - Mobile TSFP,SNS543,CARE,11.038283,49.1881,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,15,15,100,0,0,0,0,0,30
June,Bossasso,Yalho - Mobile TSFP,SNS544,CARE,11.233128,48.9742,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,17,17,100,47,0,0,0,0,41
June,Bossasso,Qaw - Mobile TSFP,SNS545,CARE,10.924473,49.2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Lasqoray,Ragaad - Mobile OTP/TSFP,SNS546,CARE,10.722594,48.584866,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,2,100,0,0,0,0,0,0
June,Taleex,taleex - Mobile OTP/TSFP,SNS547,CARE,9.14839,48.42077,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
June,ceelbuh,Mindhicir - Mobile OTP/TSFP,SNS55,CARE,11.171,49.1029,7,0,0,0,7,0,2,9,22,78,0,37,0,0,0,0,0,0,0,0,0,0,0,0
June,Lasqoray,Lasqoray - Mobile OTP/TSFP,SNS56,CARE,11.16027,48.19487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,Lasqoray,Ceelayo  - Mobile OTP/TSFP,SNS57,CARE,11.14644,48.53607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0
June,Lasqoray,Durduri - Mobile OTP/TSFP,SNS58,CARE,11.29662,48.58537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Erigavo ,dibqalax - Mobile OTP/TSFP,SNS580,CARE,10.34055556,47.63444444,1,0,0,0,0,0,2,2,100,0,0,8,0,0,0,3,3,100,0,0,0,0,0,
June,Erigavo ,Ardaa - Mobile OTP/TSFP,SNS581,CARE,10.24361111,47.6975,1,0,0,0,0,0,1,1,100,0,0,4,0,0,0,1,1,100,0,0,0,0,0,
June,Erigavo ,fiqifuliye  - Mobile OTP/TSFP,SNS582,CARE,10.18666667,47.785,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
June,Erigavo ,Masagan - Mobile OTP/TSFP,SNS583,CARE,10.4625,47.44083333,7,0,0,0,0,0,1,1,100,0,0,7,0,0,0,2,2,100,0,0,0,0,0,
June,Erigavo ,Ceeldheer - Mobile OTP/TSFP,SNS584,CARE,10.43111111,47.65138889,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
June,Erigavo ,boodacade - Mobile OTP/TSFP,SNS585,CARE,10.47138889,47.6659,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,100,0,0,0,0,0,
June,Erigavo ,Biyo Gaduud - Mobile OTP/TSFP,SNS586,CARE,10.40277778,47.80277778,1,0,0,0,0,0,1,1,100,0,0,0,0,0,0,1,1,100,0,0,0,0,0,
June,Erigavo ,Dhaabeeda - Mobile OTP/TSFP,SNS587,CARE,10.31944444,47.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
June,Qardho,Libow - Mobile OTP/TSFP ,SNS588,CARE,9.090833333,49.21277778,1,0,0,0,0,1,0,1,0,0,100,6,1,0,2,2,4,50,25,50,0,0,0,0
June,Qardho,Dhaxan Karin - Mobile OTP/TSFP ,SNS589,CARE,9.268888889,49.41833333,5,0,0,0,0,1,1,2,50,0,50,27,0,0,2,4,6,67,0,33,0,0,0,17
June,Lasqoray,Markad - Mobile OTP/TSFP,SNS59,CARE,11.2051,48.1912,3,0,0,0,0,0,0,0,0,0,0,19,0,1,0,2,2,100,0,0,0,0,0,0
June,Qardho,Gerihel. - Mobile OTP/TSFP ,SNS590,CARE,9.530555556,49.22972222,1,0,0,0,0,0,0,0,0,0,0,20,0,1,4,7,11,64,0,36,0,0,0,12
June,Qardho,Armo. - Mobile OTP/TSFP ,SNS591,CARE,9.405833333,49.3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,50,0,50,0,0,0,0
June,Qardho,Dhaxan sarin - Mobile OTP/TSFP ,SNS593,CARE,9.450555556,48.5247,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7
June,ceelbuh,Carmale  - Mobile OTP/TSFP,SNS594,CARE,10.48,47.95972222,5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4,4,100,0,0,0,0,0,0
June,Badhdan,Laako - Mobile OTP/TSFP,SNS595,CARE,10.72555556,48.58805556,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,100,0,0,0,0,0,0
June,Badhdan,Gumarta - Mobile OTP/TSFP,SNS596,CARE,10.70138889,48.48666667,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,1,2,50,0,50,0,0,0,0
June,ceelbuh,Damala xagare - Mobile OTP/TSFP,SNS597,CARE,11.295,49.20277778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,ceelbuh,Shinbiraale - Mobile OTP/TSFP,SNS598,CARE,10.13111111,45.02222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0
June,ceelbuh,Dawoco - Mobile OTP/TSFP,SNS599,CARE,10.34611111,47.16833333,8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,caroolay - Mobile OTP/TSFP,SNS60,CARE,8.85607,48.14833,7,0,0,0,0,0,1,1,100,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
June,Badhdan,Dhabar dalool - Mobile OTP/TSFP,SNS600,CARE,10.34611111,47.16833333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Badhdan,Daara salaam - Mobile OTP/TSFP,SNS601,CARE,10.24611111,47.40055556,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,100,0,0,0,0,0,0
June,Lasqoray,Xabaashaa wacle - Mobile OTP/TSFP,SNS602,CARE,11.01416667,48.32,6,0,0,0,0,0,0,0,0,0,0,27,0,1,0,2,2,100,0,0,0,0,0,0
June,Lasqoray,Moon - Mobile OTP/TSFP,SNS603,CARE,11.5975,48.53666667,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
June,Lasqoray,Mashcaleed - Mobile OTP/TSFP,SNS604,CARE,11.00444444,48.30611111,6,0,0,0,0,0,1,1,100,0,0,28,0,0,0,8,8,100,0,0,0,0,0,0
June,kismayo,Farjano(Soya/ Nageye camp) - Mobile OTP/TSFP,SNS605,CARE,-0.340601,42.560065,27,0,0,0,0,0,1,1,100,0,0,41,0,0,0,0,0,0,0,0,0,0,0,45
June,kismayo,Gulwadhe(adeymarogto camp) - Mobile OTP/TSFP,SNS606,CARE,-0.343446,42.546746,71,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,57
June,Taleex,qawlo - Mobile OTP/TSFP,SNS61,CARE,8.5646,48.1753,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,dhumay - Mobile OTP/TSFP,SNS62,CARE,8.5722,48.3714,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,dhubuq dhubuq - Mobile OTP/TSFP,SNS620,CARE,8.261666667,47.76638889,3,0,0,0,0,1,1,2,50,0,50,10,0,0,0,0,0,0,0,0,0,0,0,0
June,Lascaanod,caday buur - Mobile OTP/TSFP,SNS621,CARE,9.26722,47.376557,0,0,0,0,0,0,1,1,100,0,0,5,0,0,0,3,3,100,0,0,0,0,0,0
June,Taleex,kacaya - Mobile OTP/TSFP,SNS63,CARE,8.5722,48.3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,xalin Town - Mobile OTP/TSFP,SNS64,CARE,9.085632,48.619955,5,1,0,0,0,1,15,16,94,6,6,17,1,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,Gebidheer - Mobile OTP/TSFP,SNS65,CARE,9.06722,48.61222,3,0,0,0,0,1,6,7,86,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,barde dawanle - Mobile OTP/TSFP,SNS66,CARE,9.53,48.926,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,kalcad - Mobile OTP/TSFP,SNS67,CARE,8.807914,48.88602,4,0,0,0,0,2,4,6,67,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,laabaas - Mobile OTP/TSFP,SNS68,CARE,9.177,48.659,3,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0
June,Taleex,xerta taleex - Mobile OTP/TSFP,SNS69,CARE,9.08,48.6,3,0,0,0,0,0,1,1,100,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0
June,Taleex,Buqdheer - Mobile OTP/TSFP,SNS70,CARE,8.5575,48.83472,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
June,Xudun,Lafaweyne  - Mobile OTP/TSFP,SNS71,CARE,9.153887,47.228503,0,0,0,0,0,0,1,1,100,0,0,9,0,0,0,2,2,100,0,0,0,0,0,0
June,Xudun,Darayo geesaweyn - Mobile OTP/TSFP,SNS72,CARE,9.141,47.3516,11,0,1,0,0,0,12,12,100,0,0,21,0,2,1,0,1,0,0,100,0,0,0,0
June,Xudun,Gorofley - Mobile OTP/TSFP,SNS73,CARE,9.13558,47.753021,5,0,1,0,0,0,3,3,100,0,0,18,2,0,2,6,8,75,25,25,0,0,0,0
June,Xudun,Qandhicile - Mobile OTP/TSFP,SNS74,CARE,9.1225,47.3623,12,0,0,0,0,0,8,8,100,0,0,31,0,1,0,5,5,100,0,0,0,0,0,0
June,Xudun,Siigo dheer - Mobile OTP/TSFP,SNS75,CARE,9.86,47.3658,16,0,0,0,0,0,9,9,100,0,0,33,0,0,2,7,9,78,0,22,0,0,0,0
June,Xudun,Dhaban - Mobile OTP/TSFP,SNS76,CARE,9.2144,47.3023,10,0,0,0,0,0,9,9,100,0,0,29,0,1,0,4,4,100,0,0,0,0,0,0
June,Xudun,Wagxin - Mobile OTP/TSFP,SNS77,CARE,9.196,47.4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Xudun, Kulaal - Mobile OTP/TSFP,SNS78,CARE,9.73952,47.653384,14,1,0,0,0,1,12,13,92,8,8,40,3,1,0,7,7,100,43,0,0,0,0,0
June,Xudun, Awrboogays  - Mobile OTP/TSFP,SNS79,CARE,9.569575,47.753808,19,0,0,0,0,0,16,16,100,0,0,41,0,2,1,8,9,89,0,11,0,0,0,0
June,Xudun, Xabaalo camaare - Mobile OTP/TSFP,SNS80,CARE,9.49519,47.8344,14,1,0,0,0,0,12,12,100,8,0,38,2,0,0,5,5,100,40,0,0,0,0,0
June,Lascaanod,dibshabeel - Mobile OTP/TSFP,SNS81,CARE,8.932899,47.44309,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
June,Lascaanod,jidbaale - Mobile OTP/TSFP,SNS82,CARE,8.98444,47.14778,0,0,0,0,0,1,3,4,75,0,25,10,0,0,2,3,5,60,0,40,0,0,0,0
June,Lascaanod,dalyare - Mobile OTP/TSFP,SNS83,CARE,8.52636,47.56254,1,0,0,0,0,0,5,5,100,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
June,Lascaanod,xalxaliye - Mobile OTP/TSFP,SNS84,CARE,8.350322,47.62752,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,100,0,0,0,0
June,Lascaanod,gacandar - Mobile OTP/TSFP,SNS85,CARE,8.38111,47.46778,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,100,0,0,0,0,0,0
June,Lascaanod,fiqda maregaale - Mobile OTP/TSFP,SNS86,CARE,0.941411,41.384065,3,0,0,0,0,0,3,3,100,0,0,11,2,0,0,8,8,100,25,0,0,0,0,0
June,Lascaanod,qaydarka - Mobile OTP/TSFP,SNS87,CARE,5.283726,46.882727,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
June,Lascaanod,waqderi - Mobile OTP/TSFP,SNS88,CARE,8.43701,47.33006,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0
June,Lascaanod,dhuxun - Mobile OTP/TSFP,SNS89,CARE,8.55333,47.38556,2,0,0,0,0,1,2,3,67,0,33,12,0,0,0,3,3,100,0,0,0,0,0,0
June,Lascaanod,oodagooye - Mobile OTP/TSFP,SNS90,CARE,8.471351,47.40198,0,0,0,0,0,0,3,3,100,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
June,Lascaanod,kabaalka xargaga - Mobile OTP/TSFP,SNS91,CARE,8.467071,47.17783,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
June,Beledweyne,Farlibax - MOBILE/STATIC OTP,SNS23,CESVI,4.87396,44.86851,264,0,0,0,0,2,0,2,0,0,100,201,0,0,0,0,0,0,0,0,89,79,0,494
June,Beledweyne,Howlwadaag - MOBILE/STATIC OTP,SNS24,CESVI,4.73167,45.19556,101,0,0,0,0,1,0,1,0,0,100,121,0,0,0,0,0,0,0,0,36,41,0,198
June,Galkaio,Bandiiradley - SC/MOBILE OTP,SNS25,CESVI,6.47609,46.96365,0,0,0,3,1,3,0,7,0,57,43,11,0,0,0,0,0,0,0,0,0,0,0,18
June,Galkaio,Docol - SC/Mobile OTP,SNS26,CESVI,6.43455,47.48846,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,180
June,Galkaio,Galinsoor - SC/MOBILE OTP,SNS27,CESVI,6.42905,46.71594,0,0,0,0,1,8,0,9,0,11,89,37,0,0,0,0,0,0,0,0,0,228,0,72
June,Galkaio,Wargalo - SC/Mobile OTP,SNS29,CESVI,6.26589,47.5204,8,0,0,3,0,0,3,6,50,50,0,20,0,0,0,0,0,0,0,0,0,0,0,118
June,Hobyo ,Elgula - MOBILE/STATIC OTP,SNS30,CESVI,6.01175,47.85248,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,48
June,Hobyo ,Galbarwaaqo - MOBILE/STATIC OTP,SNS31,CESVI,6.076280           ,47.40701,0,0,0,0,0,18,13,31,42,0,58,4,0,0,0,0,0,0,0,0,0,0,0,50
June,Wadajir,Jazeera - MCH,SNS32,CESVI,1.95051,45.18045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
June,Afgoye,Abroone IDP camps - OTP  SFP  OPD  EPI  ANC/PNC,SNS443,Concern,2.090555,45.16805,51,0,0,0,0,4,99,103,96,0,4,140,0,0,8,67,75,89,0,11,0,0,0,14
June,Afgoye,Afgoye Pry School - OTP  SFP  OPD  EPI  ANC/PNC,SNS444,Concern,2.133634,45.12583,217,1,0,0,2,3,184,189,97,2,2,372,0,0,0,197,197,100,0,0,14,23,0,31
June,Afgoye,Afgoye Town (21stOctober) - OTP  SFP  OPD  EPI  ANC/PNC,SNS445,Concern,2.150278,45.11667,182,4,0,0,0,3,204,207,99,2,1,524,4,0,4,236,240,98,2,2,22,30,1,29
June,Afgoye,Dajalaq - OTP  SFP  OPD  EPI  ANC/PNC,SNS446,Concern,2.180096,45.15417,206,2,0,0,0,10,96,106,91,2,9,295,0,0,4,101,105,96,0,4,18,19,5,77
June,Afgoye,Warmaxan - OTP  SFP  OPD  EPI  ANC/PNC,SNS447,Concern,2.393889,45.02222,152,0,0,0,0,6,41,47,87,0,13,188,0,0,6,24,30,80,0,20,15,28,5,54
June,Bondhere,Wiilwal  - OTP  SFP,SNS448,Concern,2.0425,45.34555,202,5,0,0,0,10,192,202,95,2,5,277,5,0,12,158,170,93,3,7,0,0,0,29
June,Daynile,Siinka Dheer IDP Camps - OTP  SFP  OPD  EPI  ANC/PNC,SNS449,Concern,2.071388,45.22944,383,15,0,3,1,2,81,87,93,22,2,339,14,0,1,33,34,97,41,3,0,12,23,82
June,Daynile,Tabeleha Sheikh Ibrahim IDP camps - OTP  SFP  OPD  EPI  ANC/PNC,SNS450,Concern,2.063694,45.26219,624,0,4,0,0,2,769,771,100,0,0,0,0,0,0,0,0,0,0,0,1,2,31,0
June,Daynile,Weydow IDP camps - OTP  SFP  OPD  EPI  ANC/PNC,SNS451,Concern,2.068611,45.25416,566,2,0,0,0,6,260,266,98,1,2,640,1,0,1,169,170,99,1,1,0,37,0,59
June,Wadajir,Jabuti School  - OTP  SFP  OPD  EPI  ANC/PNC,SNS452,Concern,2.023195,45.29958,347,2,12,0,0,41,196,237,83,1,17,374,2,0,60,207,267,78,1,22,0,1,37,76
June,Wadajir,Obosibo Halane  - OTP  SFP  OPD  EPI  ANC/PNC,SNS453,Concern,2.012495,45.28965,420,5,0,0,1,4,271,276,98,2,1,511,6,0,0,218,218,100,3,0,0,1,4,56
June,berbera,bahalay - OTP and TSFP,SNS245,HPA,9.96984,45.471466,1,0,0,0,0,0,2,2,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,baylahmale - OTP and TSFP,SNS246,HPA,10.00016,45.18594,10,0,0,0,0,0,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,bixin - OTP and TSFP,SNS247,HPA,10.161252,45.107271,12,0,0,0,0,0,6,6,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,biyacado - OTP and TSFP,SNS248,HPA,10.63674,44.02135,0,0,0,0,0,0,1,1,100,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,biyofadhisinka - OTP and TSFP,SNS249,HPA,10.37469,44.5737,0,0,0,0,0,0,2,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Biyoolay - OTP and TSFP,SNS250,HPA,10.11463,45.27029,2,0,0,0,0,0,3,3,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Buloxaar - OTP and TSFP,SNS251,HPA,10.390648,44.402351,5,0,0,0,0,0,1,1,100,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Buq doofaar - OTP and TSFP,SNS252,HPA,10.04747,44.88788,13,0,0,0,0,0,4,4,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Ceel sheekh - OTP and TSFP,SNS253,HPA,10.438899,44.26028,3,0,0,0,0,0,4,4,100,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Ceelbaxay - OTP and TSFP,SNS254,HPA,10.14355,45.28616,8,0,0,0,0,0,6,6,100,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,cilan1  - OTP and TSFP,SNS255,HPA,10.00016,45.18594,1,0,0,0,0,0,3,3,100,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,cilan2 - OTP and TSFP,SNS256,HPA,10.00016,45.18594,0,0,0,0,0,0,3,3,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Dalow - OTP and TSFP,SNS257,HPA,9.9574,44.8889,6,0,0,0,0,0,4,4,100,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Dhaymoole - OTP and TSFP,SNS258,HPA,10.13499,45.02089,24,0,0,0,0,0,3,3,100,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Tuulo dhibiijo - OTP and TSFP,SNS259,HPA,10.067252,45.298448,24,0,0,0,0,0,1,1,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Diririma - OTP and TSFP,SNS260,HPA,10.77767,45.97737,0,0,0,0,0,0,2,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Fugux - OTP and TSFP,SNS261,HPA,10.24643,45.08334,0,0,0,0,0,0,6,6,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Gadhka Cisman jaamac - OTP and TSFP,SNS262,HPA,10.23308,45.51503,1,0,0,0,0,0,2,2,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Daboraqas - OTP and TSFP,SNS263,HPA,9.49868,43.76112,0,0,0,0,0,0,7,7,100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Hayeeti - OTP and TSFP,SNS264,HPA,10.14355,45.28616,3,0,0,0,0,0,1,1,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Ilcarmo - OTP and TSFP,SNS265,HPA,9.88049,45.96843,0,0,0,0,0,0,5,5,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Laso dawaco - OTP and TSFP,SNS266,HPA,10.05142,44.98405,8,0,0,0,0,0,3,3,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Macaaneeye - OTP and TSFP,SNS267,HPA,9.899211,44.71122,0,0,0,0,0,0,6,6,100,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Mandeera - OTP and TSFP,SNS268,HPA,9.899856,44.711391,0,0,0,0,0,0,7,7,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Omane - OTP and TSFP,SNS269,HPA,10.72804,45.5785,15,0,0,0,0,0,1,1,100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Maqaaxida inanta - OTP and TSFP,SNS270,HPA,9.899856,44.711391,1,0,0,0,0,0,5,5,100,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
June,berbera,Ragadwayn - OTP and TSFP,SNS271,HPA,10.45891,45.25248,7,0,0,0,0,0,6,6,100,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
